loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
244,1, Not Graduate, Yes,3854000.0,15228000.0,18,831,10716000.0,5781000.0,8318999.999999999,3666000.0, Approved
245,2, Not Graduate, No,987000.0,2397000.0,12,674,1033999.9999999999,1504000.0,3008000.0,1128000.0, Approved
246,1, Not Graduate, Yes,3760000.0,13207000.0,18,725,893000.0,6016000.0,10810000.0,3525000.0, Approved
247,2, Not Graduate, No,3760000.0,13771000.0,4,600,7755000.0,6204000.0,13818000.0,3055000.0, Approved
248,0, Not Graduate, Yes,4418000.0,12690000.0,10,536,2067999.9999999998,799000.0,15886000.0,2256000.0, Rejected
249,0, Graduate, No,3948000.0,9682000.0,10,477,705000.0,705000.0,11750000.0,5593000.0, Rejected
250,1, Not Graduate, Yes,893000.0,2350000.0,6,560,470000.0,893000.0,2961000.0,658000.0, Approved
251,0, Not Graduate, Yes,1974000.0,7708000.0,20,539,4465000.0,987000.0,5358000.0,1457000.0, Rejected
252,5, Graduate, No,1222000.0,4277000.0,8,852,1739000.0,329000.0,4841000.0,1551000.0, Approved
253,3, Not Graduate, No,1739000.0,3995000.0,20,853,3901000.0,2679000.0,3525000.0,2303000.0, Approved
254,0, Graduate, No,4135999.9999999995,14523000.0,12,729,799000.0,329000.0,12079000.0,5358000.0, Approved
255,2, Not Graduate, No,987000.0,2209000.0,2,546,2820000.0,1504000.0,2679000.0,705000.0, Rejected
256,3, Graduate, Yes,423000.0,1128000.0,10,489,376000.0,0.0,1316000.0,235000.0, Rejected
257,3, Graduate, Yes,4606000.0,16637999.999999998,6,869,6768000.0,7708000.0,10716000.0,4841000.0, Approved
258,2, Not Graduate, No,3760000.0,9400000.0,2,502,1927000.0,1033999.9999999999,14852000.0,4653000.0, Rejected
259,0, Graduate, No,4606000.0,18236000.0,8,652,10904000.0,8930000.0,13959000.0,2538000.0, Approved
260,0, Not Graduate, Yes,141000.0,516999.99999999994,8,789,188000.0,47000.0,376000.0,188000.0, Approved
261,4, Not Graduate, No,1269000.0,3807000.0,4,325,2350000.0,376000.0,4653000.0,1598000.0, Approved
262,3, Graduate, Yes,3478000.0,9212000.0,2,716,1927000.0,4182999.9999999995,13677000.0,1974000.0, Approved
263,3, Graduate, No,4324000.0,16121000.0,18,523,12032000.0,1880000.0,13677000.0,4135999.9999999995, Rejected
264,5, Not Graduate, No,4465000.0,10434000.0,20,352,11515000.0,0.0,14476000.0,3290000.0, Rejected
265,5, Graduate, Yes,1786000.0,6768000.0,2,345,1551000.0,376000.0,6110000.0,2209000.0, Approved
266,0, Graduate, No,3901000.0,9118000.0,18,649,1175000.0,7567000.0,11421000.0,5311000.0, Approved
267,2, Graduate, Yes,1316000.0,3478000.0,18,666,47000.0,1081000.0,2961000.0,1598000.0, Approved
268,0, Graduate, No,4042000.0,9823000.0,10,813,5311000.0,5593000.0,12220000.0,2256000.0, Approved
269,0, Not Graduate, No,2538000.0,7896000.0,10,599,2491000.0,3478000.0,6815000.0,3572000.0, Approved
270,5, Graduate, Yes,1974000.0,4418000.0,6,678,2209000.0,2585000.0,4653000.0,2679000.0, Approved
271,5, Not Graduate, No,2444000.0,5734000.0,20,513,6298000.0,940000.0,7896000.0,2538000.0, Rejected
272,5, Graduate, No,4418000.0,13113000.0,4,870,516999.99999999994,94000.0,13865000.0,4888000.0, Approved
273,3, Graduate, No,4135999.9999999995,9588000.0,8,483,1504000.0,5358000.0,13254000.0,5546000.0, Rejected
274,1, Graduate, Yes,2773000.0,7849000.0,16,308,2726000.0,4135999.9999999995,8977000.0,2491000.0, Rejected
275,3, Graduate, Yes,799000.0,2303000.0,16,591,2209000.0,470000.0,2021000.0,658000.0, Approved
276,1, Not Graduate, No,3290000.0,10810000.0,10,886,6580000.0,1739000.0,12549000.0,1692000.0, Approved
277,4, Not Graduate, No,799000.0,1880000.0,6,829,0.0,752000.0,2444000.0,799000.0, Approved
278,0, Not Graduate, No,705000.0,2303000.0,12,651,752000.0,1316000.0,2162000.0,376000.0, Approved
279,4, Not Graduate, No,940000.0,2209000.0,18,733,1739000.0,1739000.0,3290000.0,1316000.0, Approved
280,5, Graduate, Yes,1833000.0,7285000.0,12,433,4465000.0,2538000.0,3713000.0,2162000.0, Rejected
281,1, Graduate, Yes,423000.0,1692000.0,14,713,611000.0,470000.0,846000.0,564000.0, Approved
282,1, Graduate, No,3243000.0,10575000.0,18,403,376000.0,3948000.0,7943000.0,2961000.0, Rejected
283,0, Graduate, Yes,1316000.0,3666000.0,10,405,3666000.0,1175000.0,3337000.0,1598000.0, Rejected
284,3, Graduate, Yes,3196000.0,9353000.0,10,516,7520000.0,2820000.0,12220000.0,3995000.0, Rejected
285,4, Not Graduate, Yes,282000.0,846000.0,8,417,799000.0,329000.0,846000.0,376000.0, Rejected
286,1, Not Graduate, No,2209000.0,6580000.0,6,468,5311000.0,846000.0,4982000.0,2162000.0, Rejected
287,5, Graduate, Yes,1410000.0,5546000.0,10,672,4089000.0,1692000.0,4606000.0,1927000.0, Approved
288,5, Not Graduate, No,1880000.0,6533000.0,6,530,2820000.0,2632000.0,5875000.0,2820000.0, Rejected
289,1, Not Graduate, Yes,1457000.0,5311000.0,14,824,1739000.0,2820000.0,5170000.0,2067999.9999999998, Approved
290,1, Not Graduate, Yes,3619000.0,11985000.0,12,549,8507000.0,4982000.0,9635000.0,3290000.0, Rejected
291,5, Not Graduate, Yes,2021000.0,4371000.0,10,450,987000.0,3149000.0,4700000.0,1927000.0, Rejected
292,1, Graduate, Yes,2726000.0,9165000.0,20,431,6486000.0,2350000.0,7332000.0,1551000.0, Rejected
293,3, Graduate, Yes,1692000.0,5029000.0,16,312,1081000.0,752000.0,6157000.0,2444000.0, Rejected
294,0, Not Graduate, Yes,1363000.0,3572000.0,8,320,3760000.0,2632000.0,4512000.0,1457000.0, Rejected
295,0, Graduate, No,4135999.9999999995,9494000.0,4,433,7520000.0,1974000.0,14335000.0,5828000.0, Rejected
296,1, Not Graduate, Yes,141000.0,470000.0,10,431,188000.0,235000.0,423000.0,47000.0, Rejected
297,5, Not Graduate, Yes,4042000.0,13583000.0,8,516,4653000.0,846000.0,14194000.0,3196000.0, Rejected
298,2, Not Graduate, Yes,1645000.0,5640000.0,14,476,516999.99999999994,3196000.0,5828000.0,1363000.0, Rejected
299,5, Graduate, No,376000.0,1222000.0,6,560,47000.0,94000.0,1410000.0,470000.0, Approved
300,2, Graduate, No,3760000.0,12737000.0,12,674,6768000.0,188000.0,11891000.0,3008000.0, Approved
301,0, Not Graduate, Yes,4653000.0,17954000.0,6,573,8084000.0,4700000.0,9447000.0,2773000.0, Approved
302,2, Not Graduate, No,1551000.0,3102000.0,6,331,2961000.0,940000.0,4182999.9999999995,1269000.0, Rejected
303,4, Graduate, Yes,940000.0,3149000.0,12,633,47000.0,376000.0,2256000.0,940000.0, Approved
304,3, Not Graduate, No,2303000.0,6063000.0,18,877,846000.0,3290000.0,8413000.0,1551000.0, Approved
305,5, Not Graduate, Yes,4324000.0,11092000.0,12,656,658000.0,5264000.0,17108000.0,2303000.0, Approved
306,0, Not Graduate, No,3525000.0,8554000.0,6,782,3478000.0,5640000.0,9306000.0,1927000.0, Approved
307,5, Not Graduate, No,4230000.0,13771000.0,4,531,4888000.0,4465000.0,16684999.999999998,2726000.0, Approved
308,3, Not Graduate, No,658000.0,1927000.0,8,455,1410000.0,658000.0,1363000.0,987000.0, Rejected
309,3, Graduate, No,4512000.0,9353000.0,14,452,1974000.0,7614000.0,13395000.0,3102000.0, Rejected
310,2, Graduate, No,3948000.0,15604000.0,14,474,9212000.0,7050000.0,11938000.0,5405000.0, Rejected
311,3, Not Graduate, No,3008000.0,11468000.0,4,483,3666000.0,1128000.0,8977000.0,2115000.0, Approved
312,4, Graduate, No,2773000.0,7896000.0,8,481,3243000.0,5358000.0,9165000.0,1551000.0, Rejected
313,2, Graduate, Yes,1033999.9999999999,2397000.0,20,859,1786000.0,564000.0,3008000.0,1457000.0, Approved
314,4, Graduate, Yes,2632000.0,6627000.0,14,696,4230000.0,4324000.0,7755000.0,3196000.0, Approved
315,4, Not Graduate, No,4606000.0,13489000.0,6,778,7802000.0,3478000.0,13959000.0,5217000.0, Approved
316,4, Graduate, No,2067999.9999999998,6862000.0,4,499,611000.0,3055000.0,7567000.0,2679000.0, Approved
317,2, Not Graduate, Yes,1128000.0,2303000.0,4,888,3008000.0,2021000.0,2397000.0,1598000.0, Approved
318,1, Graduate, No,2067999.9999999998,5076000.0,12,674,4512000.0,1269000.0,8084000.0,2491000.0, Approved
319,4, Graduate, No,1739000.0,6204000.0,4,802,4606000.0,1128000.0,5875000.0,2021000.0, Approved
320,4, Not Graduate, Yes,1081000.0,3666000.0,8,540,705000.0,1598000.0,2209000.0,1316000.0, Rejected
321,4, Graduate, Yes,2773000.0,9212000.0,8,726,8178000.0,3196000.0,9447000.0,3760000.0, Approved
322,4, Not Graduate, Yes,3008000.0,11045000.0,2,485,3431000.0,1269000.0,11092000.0,1833000.0, Approved
323,4, Graduate, Yes,2303000.0,8037000.0,6,612,611000.0,3290000.0,9165000.0,2350000.0, Approved
324,3, Not Graduate, Yes,4465000.0,11374000.0,8,879,1457000.0,8084000.0,12408000.0,5969000.0, Approved
325,2, Not Graduate, No,2679000.0,7708000.0,12,708,1739000.0,376000.0,7050000.0,2067999.9999999998, Approved
326,2, Not Graduate, Yes,1269000.0,2679000.0,8,850,1645000.0,2350000.0,4935000.0,1833000.0, Approved
327,2, Not Graduate, Yes,1833000.0,5311000.0,12,516,1457000.0,0.0,4888000.0,2162000.0, Rejected
328,0, Not Graduate, No,3666000.0,13536000.0,12,465,2209000.0,3525000.0,13536000.0,3478000.0, Rejected
329,0, Graduate, No,516999.99999999994,1504000.0,20,716,846000.0,658000.0,1692000.0,705000.0, Approved
330,4, Not Graduate, No,94000.0,282000.0,10,404,0.0,47000.0,188000.0,0.0, Rejected
331,0, Not Graduate, Yes,2209000.0,4982000.0,20,512,3948000.0,1880000.0,5781000.0,3290000.0, Rejected
332,3, Not Graduate, Yes,3854000.0,9682000.0,10,441,7567000.0,5358000.0,13677000.0,2867000.0, Rejected
333,2, Not Graduate, Yes,2162000.0,8648000.0,2,555,3619000.0,1128000.0,6674000.0,1974000.0, Approved
334,5, Not Graduate, No,846000.0,3290000.0,18,466,1222000.0,987000.0,2820000.0,893000.0, Rejected
335,3, Graduate, Yes,1504000.0,4042000.0,2,427,1833000.0,846000.0,3337000.0,2209000.0, Rejected
336,4, Not Graduate, Yes,2585000.0,9400000.0,14,593,7097000.0,1269000.0,9353000.0,2303000.0, Approved
337,3, Graduate, No,3713000.0,8601000.0,10,731,1974000.0,1598000.0,10434000.0,3948000.0, Approved
338,1, Graduate, Yes,1880000.0,4747000.0,16,451,3290000.0,1833000.0,6721000.0,1833000.0, Rejected
339,3, Not Graduate, Yes,3196000.0,7943000.0,18,628,1692000.0,423000.0,7332000.0,2303000.0, Approved
340,1, Not Graduate, No,1269000.0,4418000.0,18,704,2491000.0,1081000.0,3008000.0,1128000.0, Approved
341,2, Not Graduate, No,3196000.0,11045000.0,12,341,9071000.0,5546000.0,6721000.0,3995000.0, Rejected
342,5, Graduate, No,4042000.0,9870000.0,8,465,5499000.0,7003000.0,9165000.0,4653000.0, Rejected
343,4, Graduate, No,3760000.0,14147000.0,4,431,5593000.0,6486000.0,8836000.0,5405000.0, Approved
344,1, Graduate, Yes,1739000.0,5922000.0,10,424,2538000.0,516999.99999999994,6674000.0,2067999.9999999998, Rejected
345,0, Graduate, No,1222000.0,2397000.0,14,678,235000.0,564000.0,2820000.0,1457000.0, Approved
346,4, Graduate, No,1974000.0,7896000.0,6,381,4512000.0,1786000.0,6956000.0,2773000.0, Rejected
347,5, Graduate, Yes,3760000.0,13160000.0,10,449,8695000.0,705000.0,8178000.0,1833000.0, Rejected
348,1, Not Graduate, No,3337000.0,11045000.0,12,768,3008000.0,5687000.0,10528000.0,3431000.0, Approved
349,0, Not Graduate, No,940000.0,3290000.0,6,666,0.0,564000.0,2021000.0,658000.0, Rejected
350,4, Not Graduate, Yes,2726000.0,6251000.0,14,742,7567000.0,4371000.0,7661000.0,3290000.0, Approved
351,3, Not Graduate, Yes,3149000.0,7426000.0,4,445,4935000.0,3572000.0,6627000.0,4277000.0, Rejected
352,2, Graduate, No,3431000.0,13489000.0,14,634,2773000.0,1786000.0,9964000.0,5076000.0, Approved
353,4, Not Graduate, No,1551000.0,4559000.0,14,782,1175000.0,0.0,4888000.0,1033999.9999999999, Approved
354,0, Graduate, No,1410000.0,3290000.0,10,781,3384000.0,282000.0,5499000.0,1269000.0, Approved
355,4, Not Graduate, No,3713000.0,8084000.0,14,318,6674000.0,4465000.0,10904000.0,4230000.0, Rejected
356,5, Not Graduate, No,3572000.0,11327000.0,18,721,10293000.0,5405000.0,10763000.0,3384000.0, Approved
357,5, Not Graduate, No,1739000.0,4606000.0,4,563,4465000.0,2397000.0,5264000.0,1410000.0, Approved
358,2, Not Graduate, No,3948000.0,12361000.0,4,419,10763000.0,3713000.0,13724000.0,2914000.0, Approved
359,0, Graduate, Yes,3854000.0,9776000.0,14,372,1786000.0,47000.0,12267000.0,2444000.0, Rejected
360,0, Not Graduate, No,1363000.0,4465000.0,18,885,2021000.0,1081000.0,3055000.0,1645000.0, Approved
361,1, Not Graduate, Yes,4653000.0,18048000.0,12,596,4700000.0,4371000.0,17155000.0,3196000.0, Approved
362,0, Graduate, No,2067999.9999999998,6627000.0,2,349,1551000.0,611000.0,4135999.9999999995,2914000.0, Approved
363,1, Not Graduate, Yes,4230000.0,15134000.0,16,468,2115000.0,7708000.0,13442000.0,5123000.0, Rejected
364,3, Not Graduate, Yes,3196000.0,12643000.0,16,818,6909000.0,4888000.0,12361000.0,3431000.0, Approved
365,2, Not Graduate, No,4089000.0,13160000.0,12,543,7943000.0,2820000.0,10763000.0,3149000.0, Rejected
366,3, Graduate, No,4418000.0,10293000.0,16,685,3807000.0,2632000.0,16215000.0,2350000.0, Approved
367,3, Not Graduate, Yes,2820000.0,5875000.0,18,851,6862000.0,2350000.0,7896000.0,2350000.0, Approved
368,1, Not Graduate, Yes,4418000.0,14006000.0,10,377,11327000.0,8695000.0,14523000.0,5499000.0, Rejected
369,0, Not Graduate, Yes,470000.0,1880000.0,10,620,1128000.0,611000.0,1739000.0,516999.99999999994, Approved
370,3, Graduate, Yes,423000.0,1081000.0,20,611,282000.0,705000.0,893000.0,235000.0, Approved
371,4, Not Graduate, No,987000.0,3619000.0,4,767,564000.0,799000.0,3243000.0,611000.0, Approved
372,5, Graduate, Yes,516999.99999999994,1504000.0,20,592,1504000.0,329000.0,1645000.0,235000.0, Approved
373,0, Graduate, Yes,282000.0,1081000.0,4,319,752000.0,376000.0,1081000.0,329000.0, Approved
374,4, Not Graduate, Yes,4324000.0,11985000.0,10,900,4418000.0,4935000.0,12878000.0,6016000.0, Approved
375,2, Not Graduate, Yes,1692000.0,6016000.0,18,814,4042000.0,1927000.0,4841000.0,1927000.0, Approved
376,5, Not Graduate, Yes,611000.0,2350000.0,10,755,987000.0,1033999.9999999999,2256000.0,893000.0, Approved
377,5, Graduate, Yes,3619000.0,7896000.0,20,584,4042000.0,2256000.0,10998000.0,3760000.0, Approved
378,4, Graduate, Yes,4465000.0,11045000.0,14,380,10763000.0,3149000.0,11797000.0,3431000.0, Rejected
379,2, Not Graduate, Yes,2350000.0,8271999.999999999,20,465,2914000.0,2444000.0,7755000.0,2444000.0, Rejected
380,0, Not Graduate, No,235000.0,846000.0,2,531,611000.0,235000.0,893000.0,329000.0, Approved
381,1, Graduate, Yes,3901000.0,15087000.0,16,814,8695000.0,1269000.0,13583000.0,3525000.0, Approved
382,0, Graduate, No,2491000.0,8413000.0,6,678,2209000.0,1833000.0,6768000.0,1692000.0, Approved
383,2, Not Graduate, Yes,4371000.0,13630000.0,12,655,3713000.0,3196000.0,14053000.0,2303000.0, Approved
384,3, Not Graduate, No,1081000.0,3478000.0,2,682,3055000.0,1128000.0,3572000.0,987000.0, Approved
385,1, Not Graduate, No,188000.0,611000.0,6,695,94000.0,235000.0,376000.0,47000.0, Approved
386,3, Not Graduate, No,1504000.0,5076000.0,4,833,1222000.0,470000.0,4089000.0,1222000.0, Approved
387,5, Not Graduate, Yes,4418000.0,16590999.999999998,16,302,1927000.0,5875000.0,17390000.0,6063000.0, Rejected
388,1, Graduate, No,1081000.0,3102000.0,2,357,2773000.0,94000.0,2820000.0,1033999.9999999999, Rejected
389,5, Not Graduate, No,2021000.0,6815000.0,12,302,5875000.0,2021000.0,5875000.0,2397000.0, Rejected
390,0, Graduate, Yes,2914000.0,10528000.0,18,873,7379000.0,3102000.0,7426000.0,3854000.0, Approved
391,0, Not Graduate, Yes,3384000.0,9306000.0,12,658,5969000.0,3807000.0,11750000.0,3431000.0, Approved
392,5, Graduate, Yes,1128000.0,4089000.0,18,877,1316000.0,1363000.0,3337000.0,516999.99999999994, Approved
393,3, Not Graduate, No,1363000.0,2961000.0,8,648,1598000.0,1598000.0,3572000.0,658000.0, Approved
394,1, Graduate, No,658000.0,2444000.0,12,730,1363000.0,0.0,1739000.0,329000.0, Approved
395,4, Not Graduate, Yes,1033999.9999999999,3854000.0,14,737,2726000.0,1316000.0,3854000.0,658000.0, Approved
396,2, Graduate, Yes,376000.0,1504000.0,10,584,0.0,94000.0,987000.0,329000.0, Rejected
397,0, Graduate, No,282000.0,799000.0,2,621,188000.0,188000.0,940000.0,94000.0, Approved
398,4, Graduate, Yes,329000.0,1269000.0,16,583,516999.99999999994,564000.0,658000.0,141000.0, Approved
399,2, Not Graduate, No,3948000.0,12173000.0,16,621,4042000.0,6298000.0,15745000.0,1974000.0, Approved
400,2, Not Graduate, No,3337000.0,10105000.0,16,610,2726000.0,5687000.0,6674000.0,4371000.0, Approved
401,4, Graduate, No,2538000.0,7379000.0,18,452,6439000.0,1222000.0,7755000.0,3102000.0, Rejected
402,5, Graduate, No,1739000.0,3431000.0,18,339,4371000.0,47000.0,6533000.0,2491000.0, Rejected
403,3, Graduate, Yes,2444000.0,7144000.0,16,650,611000.0,2679000.0,6345000.0,1927000.0, Approved
404,4, Not Graduate, Yes,94000.0,329000.0,10,672,94000.0,94000.0,141000.0,141000.0, Approved
405,3, Graduate, No,235000.0,470000.0,20,501,376000.0,376000.0,423000.0,94000.0, Rejected
406,2, Not Graduate, Yes,846000.0,2679000.0,4,809,564000.0,893000.0,2961000.0,1128000.0, Approved
407,5, Graduate, Yes,4324000.0,13818000.0,8,318,8460000.0,2773000.0,15886000.0,2538000.0, Rejected
408,4, Not Graduate, No,423000.0,1551000.0,10,649,0.0,188000.0,846000.0,564000.0, Approved
409,3, Not Graduate, No,3525000.0,13301000.0,12,367,4324000.0,5311000.0,10669000.0,3290000.0, Rejected
410,5, Not Graduate, No,1410000.0,5546000.0,6,847,3854000.0,1033999.9999999999,3337000.0,1081000.0, Approved
411,5, Graduate, No,3337000.0,8883000.0,12,360,5029000.0,516999.99999999994,9306000.0,3995000.0, Rejected
412,1, Graduate, Yes,1645000.0,3384000.0,2,865,1927000.0,1504000.0,5593000.0,1974000.0, Approved
413,4, Not Graduate, No,2303000.0,8836000.0,16,880,1974000.0,2209000.0,6204000.0,1222000.0, Approved
414,1, Graduate, No,1927000.0,3948000.0,20,608,658000.0,3760000.0,4700000.0,2067999.9999999998, Approved
415,0, Graduate, Yes,376000.0,987000.0,6,760,141000.0,47000.0,752000.0,282000.0, Approved
416,3, Graduate, Yes,799000.0,2162000.0,12,385,705000.0,611000.0,2444000.0,799000.0, Rejected
417,0, Graduate, Yes,2867000.0,10951000.0,12,478,1786000.0,1081000.0,8318999.999999999,2303000.0, Rejected
418,1, Graduate, Yes,987000.0,3619000.0,16,327,2350000.0,235000.0,2209000.0,1081000.0, Rejected
419,0, Graduate, No,1457000.0,4371000.0,6,663,611000.0,658000.0,3807000.0,1786000.0, Approved
420,2, Not Graduate, Yes,799000.0,1645000.0,20,693,1033999.9999999999,658000.0,2256000.0,799000.0, Approved
421,3, Graduate, No,799000.0,2538000.0,6,710,2256000.0,329000.0,2726000.0,799000.0, Approved
422,4, Not Graduate, Yes,1880000.0,6815000.0,6,711,1128000.0,2679000.0,5123000.0,1927000.0, Approved
423,5, Graduate, No,2632000.0,8648000.0,8,386,5311000.0,3149000.0,5311000.0,2632000.0, Rejected
424,4, Graduate, Yes,1833000.0,5593000.0,10,855,4794000.0,1880000.0,4794000.0,1316000.0, Approved
425,4, Graduate, Yes,2867000.0,7191000.0,14,573,516999.99999999994,4653000.0,6251000.0,3948000.0, Approved
426,0, Graduate, Yes,516999.99999999994,1316000.0,18,431,235000.0,141000.0,2021000.0,658000.0, Rejected
427,2, Graduate, No,2585000.0,6956000.0,8,364,6110000.0,2115000.0,5922000.0,2115000.0, Rejected
428,4, Graduate, Yes,516999.99999999994,1692000.0,14,711,1175000.0,235000.0,1692000.0,282000.0, Approved
429,4, Not Graduate, Yes,188000.0,423000.0,20,771,470000.0,235000.0,752000.0,235000.0, Approved
430,3, Graduate, No,4324000.0,17108000.0,18,669,1457000.0,5969000.0,14523000.0,5781000.0, Approved
431,4, Not Graduate, Yes,4371000.0,12925000.0,18,338,10105000.0,235000.0,16403000.0,3102000.0, Rejected
432,1, Graduate, No,516999.99999999994,1645000.0,8,562,1081000.0,564000.0,1504000.0,235000.0, Approved
433,3, Not Graduate, No,2632000.0,8789000.0,2,769,3760000.0,3854000.0,8131000.0,2256000.0, Approved
434,0, Graduate, Yes,2961000.0,10105000.0,8,629,282000.0,1598000.0,10340000.0,2444000.0, Approved
435,3, Graduate, No,4135999.9999999995,8507000.0,6,699,3008000.0,987000.0,8695000.0,4418000.0, Approved
436,0, Not Graduate, No,3948000.0,9776000.0,20,590,2397000.0,4182999.9999999995,15087000.0,5076000.0, Approved
437,3, Graduate, Yes,752000.0,2679000.0,4,707,1551000.0,1269000.0,2914000.0,1081000.0, Approved
438,3, Not Graduate, Yes,2115000.0,5358000.0,8,391,3995000.0,3196000.0,4653000.0,2115000.0, Rejected
439,5, Not Graduate, No,3055000.0,8695000.0,4,891,6392000.0,1551000.0,11092000.0,3337000.0, Approved
440,3, Graduate, Yes,4465000.0,9682000.0,2,731,6298000.0,1786000.0,9729000.0,4324000.0, Approved
441,3, Not Graduate, No,2209000.0,7849000.0,12,775,1880000.0,799000.0,8131000.0,1645000.0, Approved
442,5, Graduate, Yes,4512000.0,15228000.0,2,897,1645000.0,7238000.0,12596000.0,2914000.0, Approved
443,5, Graduate, No,3760000.0,12549000.0,20,794,3760000.0,6909000.0,14053000.0,3666000.0, Approved
444,2, Graduate, No,3619000.0,7849000.0,6,555,6063000.0,1363000.0,8507000.0,3995000.0, Approved
445,1, Not Graduate, Yes,1692000.0,4841000.0,12,536,3196000.0,235000.0,5734000.0,1269000.0, Rejected
446,2, Not Graduate, No,329000.0,799000.0,10,839,47000.0,329000.0,940000.0,423000.0, Approved
447,0, Graduate, Yes,658000.0,2397000.0,6,890,1927000.0,893000.0,2444000.0,893000.0, Approved
448,1, Graduate, Yes,4042000.0,13113000.0,20,415,5734000.0,6956000.0,12737000.0,3713000.0, Rejected
